"","SYMBOL","GSM3535477","GSM3535478","GSM3535479","GSM3535480","GSM3535481","GSM3535482"
"29917","WNT4",9,7,8,404,635,220
"29918","HAO1",0,0,0,0,0,0
"29919","POLR2H",1437,1290,1429,2727,2721,1464
"29920","POLR2I",1016,919,834,739,741,459
"29921","TERF2IP",3247,2518,2766,3707,3446,2159
"29922","POLR2J",1151,865,929,791,826,459
"29923","POLR2K",831,789,813,738,755,429
"29924","SLC38A2",17920,11939,18988,12064,12305,9965
"29925","POLR2L",1276,963,996,2100,2217,1081
"29926","NLGN3",193,299,208,73,103,46
"29927","SIAE",2174,2524,2141,5102,6686,3163
"29928","POLRMT",2513,2756,2423,3310,3515,2183
"29929","TAS2R5",15,30,24,26,26,21
"29930","POMC",1,1,0,1,3,0
"29931","DNAJC10",4653,5413,6431,2516,3654,2215
"29932","YIPF1",833,708,816,596,620,371
"29933","GAR1",1575,1171,1355,1068,984,622
"29934","SSH1",2931,2881,2877,3179,3936,2230
"29935","HCG4",0,1,0,3,0,0
"29936","SH3TC1",55,53,64,33,34,25
"29937","SEMA5B",16,9,6,8,9,6
"29938","GFOD1",33,39,55,19,25,20
"29939","RBM27",3392,2301,3071,1780,1975,1328
"29940","PON1",0,0,0,0,0,0
"29941","SASH3",0,0,1,0,2,0
"29942","STAG3L1",795,604,770,682,736,487
"29943","KCTD5",2629,2003,2248,2732,2832,1525
"29944","ANLN",2817,1206,2091,176,117,122
"29945","PON2",800,809,981,813,902,606
"29946","RIN2",0,0,1,1,2,0
"29947","ATAD2B",1131,861,1244,663,984,634
"29948","FBXO42",2797,1391,2445,1412,1259,843
"29949","MOV10L1",6,6,16,6,5,2
"29950","TAF7L",15,21,19,40,30,14
"29951","PRR13",3940,2700,4401,3237,3044,1761
"29952","PON3",0,0,0,0,0,0
"29953","MRPS21",2357,2077,2203,2809,2759,1641
"29954","FBXW5",3907,3559,3477,7082,6694,3939
"29955","CCSER2",1814,1188,1951,1426,1496,1179
"29956","RETREG1",18,35,23,64,117,42
"29957","XRN1",1601,1453,1911,789,1277,812
"29958","ETAA1",626,557,823,489,619,486
"29959","SPIN2A",51,77,70,39,69,28
"29960","ANKIB1",2378,2197,2519,2686,3536,1982
"29961","MIOS",3256,2380,2668,1591,1865,1174
"29962","ZFAND6",2131,1668,2247,2261,2301,1429
"29963","POR",8497,5488,8682,3375,3253,2261
"29964","ARMCX6",351,376,373,261,271,150
"29965","MIEF1",3561,2685,3281,2648,2891,1701
"29966","TOLLIP",2392,1611,2332,3613,3409,2027
"29967","KRT20",0,0,0,0,1,0
"29968","NLE1",1239,1211,1232,2537,2604,1489
"29969","RNF216",3252,2450,2991,2081,2232,1300
"29970","PLEKHA5",596,601,762,330,491,337
"29971","PIMREG",933,586,692,19,14,18
"29972","CHPF2",1767,2113,2088,2454,2766,1541
"29973","TRMT13",822,920,1012,508,768,465
"29974","DGCR8",1800,2258,1672,1985,2209,1237
"29975","POU1F1",0,0,0,0,0,0
"29976","UGT2B28",0,0,0,0,0,0
"29977","OTULINL",9,6,6,122,131,67
"29978","NEURL1B",263,263,260,984,819,624
"29979","C11orf71",398,314,391,429,373,253
"29980","TMX3",6238,3764,6359,3106,3480,2371
"29981","PRMT7",845,996,793,591,774,379
"29982","HEATR5B",1946,1754,2180,1843,2336,1489
"29983","SMOX",3375,2550,2975,2917,2432,1652
"29984","TMCO1",2200,1428,2091,1815,1446,992
"29985","ATR",1595,1599,1736,878,1641,938
"29986","POU2AF1",0,0,0,0,0,0
"29987","RBM47",369,311,416,594,672,467
"29988","ZDHHC13",524,368,491,468,483,327
"29989","CPVL",1,0,0,1,5,2
"29990","DHX29",1889,1572,1770,918,1312,812
"29991","ADAMTSL4",2442,2591,2437,1313,1571,899
"29992","EPB41L4A-DT",0,0,0,0,0,1
"29993","RHOF",634,646,662,615,642,367
"29994","POU2F1",1100,1049,1324,685,881,620
"29995","PCDH18",6,6,5,9,19,4
"29996","HMGCLL1",12,4,14,10,2,4
"29997","EXOSC4",1148,1007,982,1776,1460,992
"29998","DDX4",2,0,2,0,0,1
"29999","MTRF1L",1087,655,996,905,948,630
"30000","PUS7",1542,1992,1665,1381,1726,1049
"30001","APBB1IP",1,0,0,0,1,0
"30002","POU2F2",63,51,95,610,784,413
"30003","CCDC93",1446,1289,1515,1261,1602,949
"30004","WDR44",600,517,621,553,653,398
"30005","ANKRD16",609,604,567,462,600,317
"30006","ASNSD1",1860,1445,1649,1248,1240,805
"30007","POU3F1",3,4,2,197,236,116
"30008","MIER2",1496,1396,1423,3969,4349,2135
"30009","USP53",721,1160,675,541,1467,429
"30010","MRPL50",1246,951,1241,801,907,607
"30011","CCHCR1",826,809,725,411,435,296
"30012","EXOC6",454,432,502,303,480,270
"30013","SHLD2",2172,1776,2265,1609,1999,1278
"30014","ROBO4",24,9,15,26,25,10
"30015","NDUFB11",3331,2539,3095,2665,2346,1394
"30016","POU3F2",2,1,0,10,29,10
"30017","FAM193B",1027,872,1058,1220,1291,769
"30018","DDIT4",29360,20485,28302,23653,19634,15744
"30019","RC3H2",4153,3145,4263,2675,3304,2150
"30020","TOMM7",3240,2793,2783,3766,3493,2033
"30021","CRCT1",0,0,0,0,0,0
"30022","MTMR12",1384,1491,1480,1218,1602,947
"30023","RNF186",0,0,0,0,0,0
"30024","SDK2",31,44,25,34,54,10
"30025","POU3F3",2,1,2,7,9,2
"30026","NECAB2",35,71,61,19,44,18
"30027","MAGEL2",0,2,0,0,0,0
"30028","GNL3L",3169,2601,2771,2908,3040,1754
"30029","MIR4453HG",122,144,158,111,164,125
"30030","WDR5B",390,375,339,311,374,193
"30031","DDX49",2442,1850,2447,2671,2484,1569
"30032","ING3",443,232,404,303,315,211
"30033","SGTB",1974,950,2114,1067,1044,714
"30034","SPATA6",584,649,560,355,482,314
"30035","POU3F4",0,0,0,0,0,0
"30036","EPB41L4B",7,8,6,67,68,38
"30037","DLL4",10,3,12,9,8,2
"30038","POU4F1",1,2,3,1,4,2
"30039","UGT1A10",0,0,0,0,0,0
"30040","UGT1A8",0,0,0,0,0,0
"30041","UGT1A7",0,0,0,0,0,0
"30042","UGT1A6",0,0,0,0,0,0
"30043","UGT1A5",0,0,0,0,0,0
"30044","POU4F2",136,231,149,86,200,76
"30045","SCAND2P",933,622,853,443,398,270
"30046","EGLN1",2575,2055,2538,2390,2553,1633
"30047","GNB1L",180,198,159,261,287,175
"30048","LZTFL1",576,489,775,445,399,313
"30049","EQTN",0,0,0,0,0,0
"30050","MXRA8",9012,11643,9500,3618,3051,2840
"30051","POU4F3",0,1,3,5,2,1
"30052","L1TD1",1,0,0,1,1,1
"30053","ATRX",1979,1909,2989,1278,2560,1959
"30054","POU5F1",2,3,3,4,1,3
"30055","UGT1A9",0,0,0,0,0,0
"30056","NDFIP2",1320,1223,1167,1336,1567,839
"30057","DDX56",4065,3308,3678,3272,3598,1969
"30058","INO80",4063,3141,3770,2508,2657,1731
"30059","CCNJ",686,530,768,427,474,306
"30060","POU5F1B",0,1,0,5,4,1
"30061","FBXL19",2519,2549,2573,2638,2329,1790
"30062","VSIG10",1969,1876,2097,948,1073,690
"30063","ARL15",94,110,110,90,119,42
"30064","PAF1",2039,1416,1746,1567,1454,911
"30065","PARP14",1933,2518,2657,911,2257,696
"30066","HES2",44,38,32,1545,2015,866
"30067","MAP10",1,4,4,2,4,0
"30068","MINDY2",1119,1207,1198,582,901,509
"30069","POU6F1",1017,1042,1113,312,321,260
"30070","PPA1",3290,2588,3016,2516,2370,1610
"30071","PPARA",213,311,371,180,240,116
"30072","UGT1A4",0,0,0,0,0,0
"30073","UGT1A1",0,0,0,0,0,0
"30074","UGT1A3",0,0,0,0,0,0
"30075","PCDHB18P",24,20,23,14,17,16
"30076","PCDHB17P",24,34,21,22,31,14
"30077","TBC1D13",1186,877,1407,876,927,503
"30078","WDR74",2841,1999,2598,2006,1855,1159
"30079","TMEM106B",1517,1632,1811,997,1149,852
"30080","RSBN1",846,728,812,517,651,406
"30081","PPARD",759,905,819,770,967,435
"30082","LRRN3",4,4,5,1,4,1
"30083","CRLS1",1973,1560,1688,1553,1476,1013
"30084","GTPBP2",9115,5452,9512,2844,2139,1952
"30085","CROT",138,226,186,416,466,297
"30086","PPARG",23,23,41,1,4,6
"30087","ZNHIT6",1286,978,1152,1213,1121,860
"30088","P4HTM",2147,2095,2046,3146,2976,1965
"30089","MANSC1",91,93,74,46,66,17
"30090","MED1",7205,5544,6663,3660,4761,2752
"30091","KIF1A",1966,1943,2181,962,1610,621
"30092","PPEF2",0,1,2,1,2,0
"30093","RRN3",3486,2841,3185,2248,2556,1560
"30094","PDP1",717,614,733,1132,1369,710
"30095","GPN2",1253,1041,1226,1765,1766,1011
"30096","MARCHF5",2239,1760,2165,2050,2146,1301
"30097","PPAT",2404,1611,2519,978,934,799
"30098","CNGB3",1,0,0,3,0,0
"30099","RBFOX1",3,4,0,16,35,12
"30100","SLC6A20",1,1,0,1,0,1
"30101","BTN2A3P",122,109,121,91,85,66
"30102","OTUD4",2954,2770,3605,2344,3172,1967
"30103","NKX1-1",0,0,0,0,4,0
"30104","PPBP",0,0,0,0,0,0
"30105","TMED9",2942,2373,2626,4897,4785,2564
"30106","SLC35F2",2953,2089,2459,1903,1705,1175
"30107","RAB39A",55,64,49,27,37,35
"30108","MPHOSPH8",2158,1993,2397,1796,2091,1387
"30109","FEV",0,0,0,0,0,0
"30110","XAF1",483,706,656,225,843,171
"30111","LEPROT",1668,1779,1663,1565,2028,1137
"30112","LY6K",20,32,32,53,49,50
"30113","EPDR1",82,144,132,119,108,70
"30114","PPEF1",1,6,2,3,4,2
"30115","FBLIM1",133,118,169,55,63,43
"30116","FNDC8",25,34,26,39,47,37
"30117","ZNF853",62,120,55,22,37,16
"30118","NUTM2F",19,24,23,24,35,21
"30119","IL17RD",205,405,330,234,418,162
"30120","FAM20A",3257,3148,3235,3440,3739,2267
"30121","KLHDC4",1320,1219,1256,1267,1404,735
"30122","CTSA",6323,3814,6164,17192,19601,10953
"30123","PCSK4",202,274,251,158,193,119
"30124","GRAMD1C",42,76,51,92,186,52
"30125","ROPN1",0,0,0,2,3,1
"30126","ZRANB1",1400,1238,1346,1055,1161,700
"30127","TRIM44",5345,5349,5456,3442,5272,2591
"30128","BTG4",0,0,1,5,3,5
"30129","HYDIN",6,12,5,2,3,1
"30130","DIRAS2",0,0,0,0,1,0
"30131","PPP1R12C",3679,2845,3541,3500,3738,2208
"30132","CFAP46",2,2,0,7,7,0
"30133","RNF111",1420,1089,1182,981,1191,657
"30134","PPIA",15099,8698,13416,18657,16790,10096
"30135","NSMCE4A",906,891,863,520,762,365
"30136","ALKBH4",516,463,465,608,592,405
"30137","BORCS6",680,411,765,1046,597,594
"30138","DNAJB12",2654,1698,2428,2160,2071,1443
"30139","PPIB",8057,6071,7695,10020,9355,5356
"30140","TET2",1204,831,1293,541,814,607
"30141","KCTD9",2216,975,2033,1219,1157,837
"30142","TRPM4",1095,1310,1163,1174,1356,685
"30143","BNC2",4,12,8,19,29,16
"30144","MED18",753,622,689,806,756,417
"30145","DCHS2",0,0,0,0,0,0
"30146","MBTD1",630,760,793,562,748,496
"30147","PPIC",1012,711,1000,801,753,451
"30148","KLHL24",1649,1150,1948,1339,1372,1072
"30149","HAUS6",1326,1108,1344,365,559,364
"30150","TRIT1",1491,974,1385,785,727,493
"30151","CNNM2",1845,1372,1666,1506,1662,1017
"30152","AHI1",2378,2557,2696,1536,1969,1516
"30153","ZNF586",435,314,353,340,326,206
"30154","DYM",1670,1515,1722,1267,1243,797
"30155","SAMD9",34,52,39,3,33,13
"30156","PPID",1217,1366,1091,851,1068,557
"30157","GIPC2",0,2,0,8,6,5
"30158","ZNF562",2607,2198,2324,1981,2521,1405
"30159","AFTPH",953,760,882,788,888,511
"30160","KLHL28",358,441,399,407,615,348
"30161","QPCTL",798,769,842,894,789,531
"30162","GATAD2A",5440,4308,4749,4619,4953,2752
"30163","ZNF280D",898,928,1030,540,730,490
"30164","ZCCHC10",730,538,641,857,831,608
"30165","NDE1",1800,932,1524,1130,1117,604
"30166","ERCC6L",295,216,249,10,14,8
"30167","TRPM7",7990,8333,9342,6423,10142,6452
"30168","SWT1",270,265,388,337,464,332
"30169","CDHR2",68,99,70,53,63,32
"30170","GIN1",246,229,259,177,218,144
"30171","NXPE4",0,0,1,0,1,0
"30172","BCAS3",1968,1610,1717,1347,1276,922
"30173","ASPN",0,0,0,0,3,0
"30174","NUP62CL",0,0,0,3,9,1
"30175","BEST2",2,0,4,4,4,0
"30176","SSX4B",0,0,0,0,0,0
"30177","VPS13C",3554,3312,4869,4412,8394,5166
"30178","GDAP2",607,490,601,447,499,313
"30179","BSPRY",15,5,20,6,7,9
"30180","WBP1L",1524,1436,1596,1707,1890,1003
"30181","LRRC49",133,138,163,38,59,39
"30182","APTX",1233,895,1159,2326,2292,1142
"30183","BIVM",849,1091,849,633,861,474
"30184","MFSD6",60,75,89,125,182,74
"30185","SYTL2",129,67,129,430,574,299
"30186","ESRP1",21,3,16,20,12,6
"30187","SIDT1",3,2,0,7,23,2
"30188","ARHGEF38",18,12,17,16,17,7
"30189","DEF8",1905,1366,1817,1765,1853,1021
"30190","FBXL12",1518,1276,1570,1962,1910,1236
"30191","ANKRD49",221,228,259,251,249,139
"30192","PAQR5",769,439,698,452,382,357
"30193","WDR55",1699,1533,1714,2407,2553,1482
"30194","FAM83E",4,10,7,4,9,10
"30195","TENT5C",3,0,3,17,10,5
"30196","GON4L",2953,2350,2998,2136,2475,1566
"30197","GDPD2",7,4,5,0,1,2
"30198","PGPEP1",2944,1632,2971,3102,2592,1837
"30199","ELP6",1261,1015,990,1012,971,595
"30200","SLX1A",490,419,522,1038,897,645
"30201","CKMT1A",4,3,2,1,1,0
"30202","MS4A12",0,0,0,0,1,1
"30203","SNRK",397,368,417,283,418,249
"30204","CC2D1A",2209,1419,2122,1801,1766,1072
"30205","TOR4A",54,97,68,54,90,36
"30206","POLR2J3",797,865,769,796,918,482
"30207","DNAJC25",253,200,253,320,393,214
"30208","GPATCH4",1884,1458,1827,1835,2072,1139
"30209","PPP1R14D",0,0,0,0,2,0
"30210","TMEM214",2458,1894,2285,2368,2626,1448
"30211","TMEM104",677,543,854,657,617,432
"30212","EPS8L1",231,356,290,242,304,160
"30213","QRICH1",4150,3727,4013,3319,3959,2259
"30214","PIGG",2015,2159,2284,2092,2461,1491
"30215","PALMD",4,5,5,8,0,4
"30216","FNBP1L",419,493,476,382,655,325
"30217","CNTLN",1059,856,1062,280,469,326
"30218","DCAF16",1566,2083,1731,975,1356,779
"30219","ZCCHC2",1052,908,1109,708,869,553
"30220","DPP8",1467,1426,1587,1231,1657,1047
"30221","ST7L",822,667,746,579,649,378
"30222","BCOR",317,817,391,146,330,130
"30223","TEX10",2573,1885,2315,2671,2567,1525
"30224","ANKHD1",3143,2375,3303,1973,2435,1621
"30225","CWC25",959,660,976,746,748,488
"30226","RETSAT",2385,1184,2112,5661,5820,3124
"30227","TBC1D8B",64,66,85,38,45,22
"30228","PLPPR1",1,0,2,26,22,20
"30229","BLTP3A",6769,3395,5439,2188,2294,1461
"30230","NSUN2",6220,5203,5819,5584,6026,3542
"30231","ALKBH5",4031,3696,3631,2773,3062,1805
"30232","INO80D",954,705,937,703,981,654
"30233","NCAPG2",2290,1281,1661,76,97,71
"30234","MTMR10",962,766,869,567,594,469
"30235","RNF43",5,3,3,3,3,1
"30236","SLC66A1",1789,1134,1706,1494,1249,888
"30237","CASZ1",238,156,258,1065,1080,697
"30238","ELOVL2",11,13,16,59,119,30
"30239","PXK",1728,1312,1777,770,871,586
"30240","AUH",825,758,888,668,736,502
"30241","LAX1",0,1,0,1,2,0
"30242","CDKAL1",473,485,485,247,333,167
"30243","TTC19",2081,1548,2103,1383,1391,1028
"30244","MKS1",622,539,574,305,308,184
"30245","NSD3",4410,3924,4762,1575,2188,1321
"30246","CYP2W1",15,26,20,31,44,27
"30247","TASOR2",7765,6254,8026,6674,8726,5267
"30248","SPDL1",1214,634,1074,184,220,139
"30249","SEMA4C",2769,2929,3079,1968,2215,1431
"30250","RPP25",3788,2842,3646,2548,2165,1601
"30251","FOCAD",1447,1345,1290,902,1061,637
"30252","YTHDF1",2178,2026,2139,2332,2605,1428
"30253","TMEM260",700,821,856,681,874,472
"30254","CMTM6",3520,3079,3393,4015,4272,2460
"30255","DNAAF5",2509,2217,2143,2216,2541,1476
"30256","DUS2",772,667,748,657,699,410
"30257","CHTF8",3120,2804,2729,1873,2116,1069
"30258","RASIP1",704,967,759,901,919,527
"30259","LIME1",287,270,264,434,558,290
"30260","ZSCAN32",952,817,981,713,767,430
"30261","UBE2R2",4119,3894,3841,3530,3855,2299
"30262","CHCHD3",3790,2730,3509,2334,2425,1446
"30263","BPNT2",3911,3861,3906,3807,4727,2811
"30264","TMEM161A",2055,1501,1700,1528,1377,918
"30265","PPL",480,403,553,998,931,604
"30266","HAUS4",1333,1218,1168,549,656,402
"30267","TRMT10C",1015,927,1109,1029,1123,753
"30268","EXD3",252,378,328,350,452,210
"30269","RHBDL2",27,19,31,45,42,30
"30270","KANSL2",1199,862,1000,1260,1407,710
"30271","DUSP23",42,90,53,75,100,31
"30272","ADPRS",1147,1017,1120,1567,1526,866
"30273","SOHLH2",1,1,0,1,1,0
"30274","SARS2",1991,1248,1567,1551,1533,958
"30275","COMMD4",2287,1385,2158,1613,1534,902
"30276","PPM1A",1968,1512,1975,5150,5907,3212
"30277","OCIAD1",5573,4355,5648,5727,5721,3728
"30278","RNF125",277,336,327,186,237,117
"30279","ABITRAM",692,594,701,429,439,257
"30280","DNAJC28",48,53,63,70,62,28
"30281","LINC01521",445,561,519,336,360,290
"30282","SLC41A3",1062,903,1052,987,966,638
"30283","LPCAT2",39,20,23,18,21,19
"30284","MRPL16",1413,1092,1181,1359,1475,866
"30285","SDHAF2",884,813,787,954,958,524
"30286","PPM1B",2562,1652,2269,1149,1199,788
"30287","COMMD8",788,421,779,558,529,416
"30288","TRNAU1AP",791,555,675,881,795,470
"30289","ODR4",717,623,835,410,540,363
"30290","FAM120C",952,638,804,542,653,350
"30291","C1orf109",1494,1001,1206,833,881,507
"30292","PARP16",286,390,304,189,229,133
"30293","TXNL4B",1492,988,1232,804,759,477
"30294","TMEM160",592,396,428,429,426,256
"30295","ODAM",1,0,2,0,0,1
"30296","PPM1G",6911,4591,5959,5332,5199,3111
"30297","GEMIN8",418,422,401,559,637,365
"30298","SSH3",730,789,724,752,808,501
"30299","TIPIN",759,623,668,351,447,226
"30300","UCKL1",1716,1675,1758,2539,2589,1495
"30301","C1orf56",197,166,195,163,181,122
"30302","PIGX",861,884,820,414,645,338
"30303","CT55",0,0,0,0,2,0
"30304","TMEM70",1239,937,1139,1026,972,661
"30305","HPF1",547,517,510,287,361,171
"30306","TTC12",359,436,411,469,639,285
"30307","BANP",1156,891,1000,816,749,481
"30308","TMEM132A",3156,2797,2936,3141,2819,1959
"30309","INTS11",3297,2914,3020,3150,3299,1850
"30310","THG1L",1510,1421,1485,1620,1821,1038
"30311","C20orf27",2124,1968,1872,2039,1749,1087
"30312","SLC25A38",1850,1348,1943,1736,1686,1151
"30313","SLC35F6",4715,3059,4055,2894,2635,1513
"30314","PLAAT2",3,0,0,0,0,0
"30315","PPOX",539,550,483,376,438,238
"30316","C2orf42",1060,768,847,605,605,378
"30317","NMRK1",199,294,283,300,335,219
"30318","CLN6",2764,1410,2612,1723,1425,1175
"30319","PINX1",769,520,678,789,702,448
"30320","HCFC1R1",2223,1656,1925,2102,1722,1083
"30321","ULK4",233,225,213,156,236,100
"30322","CZIB",1090,940,1031,1044,1143,683
"30323","ACSM5",0,0,0,0,0,0
"30324","ZNF770",2948,2362,2710,1705,2178,1286
"30325","PPP1CA",4550,3765,4047,4582,4994,2643
"30326","C1orf159",613,519,563,359,420,219
"30327","ZSCAN2",348,340,413,469,366,272
"30328","GID8",2637,2342,2407,3486,3533,2022
"30329","OXSM",549,507,547,543,518,312
"30330","MTARC2",0,0,0,0,0,0
"30331","TESC",6,17,15,7,7,1
"30332","AURKAIP1",4067,3227,3375,3568,3383,2014
"30333","ACP3",0,1,0,1,1,1
"30334","AUP1",3129,2664,3088,3735,4074,2229
"30335","PPP1CB",6754,4749,6487,4707,4705,3334
"30336","TUG1",7462,7235,8806,4936,8039,4482
"30337","TTC22",1,3,1,1,2,1
"30338","TMCO3",3713,3975,3512,3059,3702,1974
"30339","PAK1IP1",1556,1314,1546,1522,1654,968
"30340","LAMTOR1",3370,2287,3324,3851,3536,2169
"30341","RMND1",1342,949,1328,1141,1105,725
"30342","TRMT61B",347,352,330,414,492,252
"30343","FAM118A",660,748,730,555,760,397
"30344","HERC6",294,420,379,140,360,70
"30345","FAM174C",1490,1198,1269,1420,1197,824
"30346","PPP1CC",5464,4391,4671,4939,4979,3220
"30347","PARPBP",476,257,317,43,58,40
"30348","PIH1D1",2357,1738,1992,1412,1272,799
"30349","UBA6-DT",542,477,499,294,266,207
"30350","LOC550113",0,0,0,0,0,0
"30351","PPP2R3C",953,772,1041,517,660,400
"30352","MCUB",1058,862,1127,474,546,290
"30353","STX17",846,843,998,490,735,373
"30354","PRPF39",1516,1535,1661,1319,1584,1034
"30355","MARCHF1",80,94,128,149,215,152
"30356","C14orf119",1127,1047,1071,1561,1684,879
"30357","ANKRD40CL",0,0,0,0,0,0
"30358","PPP1R1A",0,6,0,3,1,1
"30359","TTC38",1016,1009,992,715,787,473
"30360","PID1",0,2,1,36,55,13
"30361","PHIP",2449,2505,3253,739,2035,1114
"30362","BANK1",1,0,0,0,2,2
"30363","TMEM255A",5,5,6,26,28,9
"30364","HEATR3",1514,1238,1289,1306,1480,825
"30365","C17orf80",1236,1070,1194,4065,4398,2515
"30366","FBXO34",1027,674,1011,1209,1363,692
"30367","USP47",3026,2482,3362,1459,1910,1409
"30368","SLC35A5",1168,862,1097,759,791,547
"30369","FKBP14",733,909,844,725,929,476
"30370","MOCOS",143,168,214,222,529,150
"30371","NOL8",2158,1879,2533,1194,1846,1247
"30372","CCDC40",137,216,159,98,137,74
"30373","PTCD3",4132,3269,4082,2347,2823,1747
"30374","CDCA4",1584,1339,1303,1715,1618,949
"30375","TRMT12",359,416,301,385,444,237
"30376","PPP1R2",2074,1322,2296,1211,1150,781
"30377","EPN3",27,48,39,122,125,65
"30378","PLEKHB2",4911,3134,4610,4950,4526,2945
"30379","VPS37C",1294,889,1101,1104,1084,668
"30380","REX1BD",1236,1072,1204,961,915,640
"30381","NRDE2",1778,1479,1963,1742,1966,1213
"30382","MRPL20",2310,1864,1975,2064,2151,1169
"30383","ATG16L1",1162,1075,1116,1285,1340,795
"30384","ZWILCH",1219,1127,1134,393,585,300
"30385","GABPB1-IT1",385,324,464,406,377,271
"30386","CRYBG2",108,48,152,70,47,40
"30387","PPP1R3A",1,0,0,0,1,0
"30388","SUSD4",1,0,0,0,4,2
"30389","WIPI1",650,517,924,829,663,496
"30390","ZCWPW1",376,383,443,272,308,198
"30391","CCDC157",526,339,459,965,823,547
"30392","SPATA6L",59,55,62,62,87,54
"30393","NBDY",996,850,905,718,589,407
"30394","SLC52A1",3,0,3,94,96,39
"30395","PDPR",7356,5600,7598,5788,7632,4394
"30396","ENOX1",4,7,8,4,7,1
"30397","TMEM248",2695,2651,2679,3349,3595,2113
"30398","PPP1R3C",97,135,78,77,132,57
"30399","DET1",574,556,476,458,588,278
"30400","C9orf40",406,386,427,206,208,130
"30401","RNF31",1686,1789,1681,1284,1464,831
"30402","LRRC37A4P",1597,1972,1648,2193,3330,1640
"30403","OXR1",27,54,49,55,66,52
"30404","UACA",196,354,286,142,356,162
"30405","TMEM45A",80,126,93,71,75,29
"30406","FEZF2",0,2,0,3,1,1
"30407","TAPBPL",60,117,76,58,77,50
"30408","IFT57",1247,1056,1191,658,676,380
"30409","ARGLU1",6044,6372,7424,6398,8161,5560
"30410","KIF26B",340,192,321,1080,1368,769
"30411","SOBP",450,469,476,233,347,213
"30412","RADX",0,1,6,0,1,0
"30413","CCDC186",482,271,537,257,361,299
"30414","SLC38A4",4,10,11,7,6,2
"30415","PPP1R3D",225,198,252,149,131,116
"30416","MED9",528,462,486,491,463,321
"30417","TMEM51",253,298,280,275,391,196
"30418","NTAQ1",435,494,427,321,388,245
"30419","GPATCH1",598,479,502,309,329,220
"30420","SAMD4B",4826,4577,5199,3365,3828,2126
"30421","EBLN2",54,50,60,49,76,36
"30422","AVP",0,0,0,0,0,0
"30423","PPP1R7",1643,1260,1469,1469,1236,760
"30424","WDR70",934,861,933,1397,1728,854
"30425","DMAC2",2725,2051,2321,2983,2794,1753
"30426","ATG2B",1397,1135,1505,889,1165,765
"30427","RALGPS2",14,22,12,14,23,2
"30428","GPATCH2",620,555,547,421,534,349
"30429","SLFN12",0,0,0,1,1,0
"30430","ANO1",0,0,0,0,4,0
"30431","BSDC1",3443,2502,3188,3179,3350,1949
"30432","AGGF1",1400,1343,1481,1138,1476,780
"30433","PPP1R8",2378,2112,2229,1660,2001,1073
"30434","MAGOHB",691,500,564,349,385,232
"30435","PLEKHJ1",2527,2322,2127,2534,2553,1412
"30436","DYNC2I1",842,1012,1006,881,940,672
"30437","XKR8",348,290,360,707,719,420
"30438","ARHGAP17",6415,4579,6491,4176,4201,2576
"30439","TMEM39B",728,643,615,445,543,311
"30440","SLC6A15",241,388,264,114,173,67
"30441","CRTAC1",16,10,19,62,71,29
"30442","PRPF38B",2077,1711,2368,1573,1879,1360
"30443","FANCL",327,419,358,206,309,185
"30444","AKIRIN2",2248,1580,1816,1286,1345,744
"30445","PIWIL2",1,4,4,1,7,1
"30446","CEP192",1476,1403,1474,651,1058,519
"30447","HEATR1",6634,6193,6630,4286,5916,3432
"30448","TRIM68",567,652,500,378,453,261
"30449","ANO10",440,483,428,548,603,315
