"","SYMBOL","GSM1143672","GSM1143673","GSM1143674","GSM1143675"
"2565","PRH1-PRR4",47,45,45,29
"2566","BIVM-ERCC5",358,346,541,324
"2567","DNAAF4-CCPG1",1476,1508,2197,1332
"2568","TVP23C-CDRT4",80,83,120,88
"2569","LRRC37A8P",15,24,3,4
"2570","RBAK-RBAKDN",46,42,75,39
"2571","SENP3-EIF4A1",8446,7705,7657,4573
"2572","P2RX5-TAX1BP3",1261,1130,1903,1181
"2573","SLMO2-ATP5E",5579,5285,6990,4145
"2574","APOC4-APOC2",0,0,0,0
"2575","LOC100533997",0,0,0,0
"2576","TNFAIP8L2-SCNM1",403,397,439,244
"2577","HOXA10-HOXA9",1,0,3,1
"2578","URGCP-MRPS24",793,670,699,426
"2579","STX16-NPEPL1",2468,2319,4179,2550
"2580","HNRNPUL2-BSCL2",4179,4183,3987,2614
"2581","ISY1-RAB43",565,590,838,500
"2582","TM4SF19-DYNLT2B",58,68,70,51
"2583","C1QTNF3-AMACR",126,128,170,119
"2584","UBA2",4183,3996,2869,1769
"2585","SAE1",5123,5229,4200,2632
"2586","LINC00159",0,0,0,0
"2587","FARSB",2962,2881,2002,1350
"2588","ABCC5",1913,2275,3238,2898
"2589","ABCB6",2144,1768,3328,1758
"2590","DNM1L",2062,2038,2381,1496
"2591","CDH8",0,0,0,0
"2592","ABCC9",8,6,11,5
"2593","ABCF2",2174,2067,2044,1299
"2594","MIR4464",0,0,0,0
"2595","MIR2681",0,0,0,0
"2596","MIR4455",0,0,0,0
"2597","MIR4793",8,5,11,6
"2598","MIR4680",25,24,51,43
"2599","MIR4668",0,1,0,1
"2600","MIR4469",0,0,1,0
"2601","MIR4648",1,0,1,0
"2602","MIR4653",4,6,13,8
"2603","MIR4486",0,0,0,0
"2604","MIR4697",1,1,2,2
"2605","MIR4695",0,0,0,1
"2606","MIR1268B",0,0,0,0
"2607","MIR4523",21,6,14,10
"2608","MIR4436B1",0,0,0,0
"2609","MIR4647",83,61,113,74
"2610","MIR4731",0,0,0,0
"2611","MIR4686",0,0,1,1
"2612","MIR4448",0,0,0,0
"2613","MIR4679-1",0,0,0,0
"2614","MIR4445",0,0,0,0
"2615","MIR4526",0,0,0,0
"2616","MIR3689D1",0,0,0,0
"2617","MIR4728",2,1,3,1
"2618","MIR4699",0,1,0,0
"2619","MIR499B",1,1,0,1
"2620","MIR4507",0,0,0,0
"2621","MIR4430",0,0,0,0
"2622","MIR4501",0,0,0,0
"2623","MIR4787",0,1,0,0
"2624","MIR4741",4,4,4,1
"2625","MIR4506",0,0,0,0
"2626","MIR4428",0,0,0,0
"2627","MIR4458",0,1,0,0
"2628","MIR4763",0,1,0,1
"2629","MIR548AN",0,0,0,0
"2630","MIR4534",0,0,0,1
"2631","MIR4769",0,0,0,0
"2632","MIR4760",0,0,0,0
"2633","MIR4512",0,0,0,0
"2634","MIR4720",11,17,32,21
"2635","MIR4480",0,0,0,0
"2636","MIR4804",1,0,0,0
"2637","MIR4726",1,1,0,0
"2638","MIR4466",0,0,0,0
"2639","MIR4536-1",0,0,0,0
"2640","MIR4772",0,0,0,0
"2641","MIR4505",0,0,1,0
"2642","MIR4779",0,0,0,0
"2643","MIR4655",0,0,0,0
"2644","MIR4795",0,0,0,1
"2645","MIR4483",0,0,0,0
"2646","MIR4530",0,0,0,0
"2647","MIR4420",0,0,0,0
"2648","MIR4771-2",0,0,0,0
"2649","MIR4796",0,0,0,0
"2650","MIR4722",7,6,8,5
"2651","MIR4754",1,1,1,1
"2652","MIR378D2",0,0,0,0
"2653","MIR4739",0,0,0,0
"2654","MIR4752",0,0,0,0
"2655","MIR4719",0,0,0,0
"2656","MIR203B",0,0,0,0
"2657","MIR4643",0,0,0,0
"2658","MIR4633",1,0,0,1
"2659","MIR4708",0,0,0,0
"2660","MIR4641",0,1,0,0
"2661","MIR4498",0,1,0,0
"2662","MIR4465",0,0,0,0
"2663","MIR4514",0,0,0,0
"2664","MIR4500",0,0,0,0
"2665","MIR4513",0,1,0,0
"2666","MIR4477A",3,3,4,3
"2667","MIR371B",0,0,0,0
"2668","MIR4490",0,0,0,0
"2669","MIR4783",0,0,0,0
"2670","MIR3972",1,0,1,2
"2671","MIR4421",0,0,0,0
"2672","MIR548O2",0,0,0,0
"2673","MIR548AJ1",0,0,0,0
"2674","MIR4679-2",0,0,0,0
"2675","MIR4453",3,3,3,1
"2676","MIR4477B",3,8,4,4
"2677","MIR4718",0,0,0,0
"2678","MIR4525",0,0,0,0
"2679","MIR378D1",0,0,0,0
"2680","MIR4634",0,0,1,0
"2681","MIR4734",0,0,0,0
"2682","MIR4729",0,0,0,0
"2683","MIR4704",0,0,0,0
"2684","MIR4652",0,0,0,0
"2685","MIR4439",0,0,0,0
"2686","MIR4782",0,0,0,0
"2687","MIR4737",25,22,36,21
"2688","MIR4709",50,53,65,39
"2689","MIR3689F",0,0,0,0
"2690","MIR4437",0,0,0,0
"2691","MIR4667",2,0,0,0
"2692","MIR548AL",0,0,0,0
"2693","MIR4797",0,0,0,0
"2694","MIR3135B",0,0,0,0
"2695","MIR4765",0,0,0,0
"2696","MIR4736",0,0,0,0
"2697","MIR4662A",0,0,0,0
"2698","MIR4487",0,0,0,0
"2699","MIR4509-1",0,0,0,0
"2700","MIR4753",0,0,0,0
"2701","MIR4756",1,0,4,2
"2702","MIR4468",0,0,0,0
"2703","MIR4502",0,0,0,0
"2704","MIR4509-2",0,0,0,0
"2705","MIR4473",0,0,0,0
"2706","MIR4646",0,0,0,0
"2707","MIR4519",4,1,0,0
"2708","MIR4528",0,0,0,0
"2709","MIR4454",0,0,0,0
"2710","MIR4457",0,0,0,0
"2711","MIR4669",0,0,0,0
"2712","MIR4640",1,0,5,0
"2713","MIR3529",0,0,0,0
"2714","MIR4705",0,0,0,0
"2715","MIR4496",0,0,0,0
"2716","MIR4717",0,0,0,0
"2717","MIR4673",0,0,0,1
"2718","MIR4759",0,0,0,0
"2719","MIR3976",0,0,0,0
"2720","MIR4661",0,0,0,0
"2721","MIR4799",0,0,0,0
"2722","MIR151B",0,0,0,1
"2723","MIR4724",4,3,4,6
"2724","MIR4768",0,0,0,1
"2725","MIR3960",1,3,0,2
"2726","MIR1587",0,0,0,0
"2727","MIR548AJ2",0,0,0,0
"2728","MIR4762",0,0,0,0
"2729","MIR548AH",0,0,0,0
"2730","MIR4662B",0,0,0,0
"2731","MIR4721",175,170,163,117
"2732","MIR3975",0,0,0,0
"2733","MIR4516",1,3,3,1
"2734","MIR378I",0,1,0,0
"2735","MIR4663",0,0,0,0
"2736","MIR4504",0,0,0,0
"2737","MIR4701",4,5,12,4
"2738","MIR4485",0,0,2,1
"2739","MIR4527",0,0,0,0
"2740","MIR4433A",0,0,0,0
"2741","MIR4733",0,0,0,0
"2742","MIR4776-1",0,0,0,0
"2743","MIR4472-1",0,0,0,0
"2744","MIR4639",1,0,0,0
"2745","MIR4651",0,0,1,0
"2746","MIR4637",0,0,0,0
"2747","MIR4422",0,0,0,0
"2748","MIR451B",0,0,0,0
"2749","MIR4802",0,0,0,0
"2750","MIR4508",0,0,0,0
"2751","MIR4538",0,0,0,0
"2752","MIR4522",0,0,0,0
"2753","MIR4540",0,0,0,0
"2754","MIR3974",0,0,0,0
"2755","MIR4503",0,0,0,0
"2756","MIR4788",0,0,0,0
"2757","MIR4738",0,0,0,0
"2758","MIR4766",0,0,0,1
"2759","MIR4489",0,0,2,0
"2760","MIR4645",0,0,0,0
"2761","MIR4676",0,0,0,0
"2762","MIR4495",0,0,0,0
"2763","MIR4665",0,1,3,1
"2764","MIR4475",0,0,0,0
"2765","MIR4529",0,0,0,0
"2766","MIR4791",0,0,0,0
"2767","MIR4690",6,5,1,3
"2768","MIR4510",0,0,0,0
"2769","MIR4740",0,0,0,0
"2770","MIR4764",0,0,0,0
"2771","MIR4678",0,0,0,0
"2772","MIR3977",0,0,0,0
"2773","MIR4450",0,0,0,0
"2774","MIR4710",0,0,0,0
"2775","MIR4674",2,1,17,14
"2776","MIR548X2",0,0,0,0
"2777","MIR3688-2",0,0,0,0
"2778","MIR4499",0,0,0,1
"2779","MIR548AE1",0,0,0,0
"2780","MIR378H",0,0,0,0
"2781","MIR4757",0,0,0,0
"2782","MIR4666A",0,0,0,0
"2783","MIR4472-2",0,0,0,0
"2784","MIR4650-1",0,0,0,0
"2785","MIR3973",0,0,0,0
"2786","MIR4478",0,0,0,0
"2787","MIR4749",1,1,1,2
"2788","MIR4750",4,9,9,4
"2789","MIR4781",0,0,0,0
"2790","MIR4524A",0,0,0,0
"2791","MIR4777",0,0,0,0
"2792","MIR4664",19,12,21,15
"2793","MIR4493",0,0,0,0
"2794","MIR4481",0,0,0,1
"2795","MIR378G",0,0,0,0
"2796","MIR4682",0,0,0,0
"2797","MIR4482",1,3,2,0
"2798","MIR1245B",0,0,0,0
"2799","MIR4460",0,0,0,0
"2800","MIR4636",0,0,0,0
"2801","MIR4484",0,0,0,0
"2802","MIR4424",0,0,0,0
"2803","MIR4700",28,24,31,27
"2804","MIR4491",0,0,0,0
"2805","MIR4650-2",0,0,0,0
"2806","MIR4716",0,0,0,0
"2807","MIR3689C",0,0,0,0
"2808","MIR4790",0,0,0,0
"2809","MIR219B",0,0,0,0
"2810","MIR548AB",0,0,0,0
"2811","MIR4747",0,0,0,0
"2812","MIR4794",0,0,0,0
"2813","MIR548AE2",0,0,0,0
"2814","MIR4758",7,4,13,6
"2815","MIR4435-2",0,0,0,0
"2816","MIR4638",0,0,0,0
"2817","MIR4677",0,0,0,0
"2818","MIR3689D2",0,0,0,0
"2819","MIR4426",742,673,925,613
"2820","MIR4649",0,0,0,0
"2821","MIR548AI",0,0,0,0
"2822","MIR4659A",0,0,0,0
"2823","MIR4451",0,0,0,0
"2824","MIR4660",0,0,0,0
"2825","MIR4670",0,0,0,0
"2826","MIR4642",1,0,0,0
"2827","MIR550A3",0,0,0,0
"2828","MIR4531",0,0,0,0
"2829","MIR4774",0,0,0,0
"2830","MIR3591",0,0,0,0
"2831","MIR4800",8,8,48,29
"2832","MIR4730",0,1,2,0
"2833","MIR2467",0,0,0,0
"2834","MIR4775",6,6,9,5
"2835","MIR4533",0,0,0,0
"2836","MIR4735",0,0,0,0
"2837","MIR4785",2,3,2,2
"2838","MIR4425",0,0,0,0
"2839","MIR4743",0,0,0,0
"2840","MIR4467",0,0,0,0
"2841","MIR4688",3,1,1,1
"2842","MIR4713",0,0,0,0
"2843","MIR4771-1",0,0,0,0
"2844","MIR4746",1,1,1,0
"2845","MIR4659B",0,0,0,0
"2846","MIR4770",0,0,0,0
"2847","MIR4539",0,0,0,0
"2848","MIR4438",0,0,0,0
"2849","MIR4492",4,2,8,6
"2850","MIR4803",0,0,0,0
"2851","MIR4784",15,7,4,3
"2852","MIR4511",0,0,0,0
"2853","MIR4671",0,0,0,0
"2854","MIR4456",0,0,0,0
"2855","MIR4509-3",0,0,0,0
"2856","MIR4675",0,0,0,0
"2857","MIR548AC",0,0,0,2
"2858","MIR4732",0,0,0,0
"2859","MIR4654",0,0,0,0
"2860","MIR3064",122,124,206,147
"2861","MIR4723",2,1,1,0
"2862","MIR4463",0,0,0,0
"2863","MIR4427",0,0,0,0
"2864","MIR4684",0,0,0,0
"2865","MIR4773-1",0,0,0,0
"2866","MIR4657",23,29,38,26
"2867","MIR4444-1",170,207,211,109
"2868","MIR4789",0,0,0,0
"2869","MIR4712",10,13,16,8
"2870","MIR4440",0,0,0,0
"2871","MIR4681",0,0,0,0
"2872","MIR4436A",0,0,0,0
"2873","MIR3198-2",40,62,24,22
"2874","MIR4520-1",0,0,1,0
"2875","MIR4696",0,0,0,0
"2876","MIR4691",5,4,12,9
"2877","MIR4515",0,0,0,0
"2878","MIR4518",0,0,0,0
"2879","MIR4521",0,0,0,0
"2880","MIR4443",0,0,0,0
"2881","MIR5047",232,216,418,264
"2882","MIR4711",0,0,0,0
"2883","MIR4692",0,0,0,0
"2884","MIR4462",0,0,0,0
"2885","MIR4761",225,180,325,181
"2886","MIR4535",0,0,0,0
"2887","MIR4727",0,0,0,0
"2888","MIR4786",3,0,0,0
"2889","MIR4773-2",0,0,0,0
"2890","MIR4434",0,0,0,0
"2891","MIR4744",0,0,0,0
"2892","MIR4689",0,0,0,0
"2893","MIR4537",0,0,0,0
"2894","MIR4703",0,0,0,0
"2895","MIR4707",38,37,21,18
"2896","MIR4748",0,0,0,0
"2897","MIR4694",0,0,0,0
"2898","MIR548AM",0,0,0,0
"2899","MIR4672",0,0,0,0
"2900","MIR4644",0,0,0,0
"2901","MIR4431",0,0,0,0
"2902","MIR4714",0,0,0,0
"2903","MIR4418",0,0,0,0
"2904","MIR4755",0,0,0,0
"2905","MIR4801",0,0,0,0
"2906","MIR4449",3,2,1,2
"2907","MIR1343",0,0,0,0
"2908","MIR4632",0,0,0,0
"2909","MIR4658",11,6,25,12
"2910","MIR548AG2",0,0,0,0
"2911","MIR4474",0,0,0,0
"2912","MIR4780",0,0,0,0
"2913","MIR4725",0,0,0,0
"2914","MIR548AG1",0,0,0,0
"2915","MIR4471",0,0,0,0
"2916","MIR2682",0,0,0,0
"2917","MIR4687",5,5,8,2
"2918","MIR4497",2,2,1,1
"2919","MIR548H5",0,0,0,0
"2920","MIR4476",0,0,0,0
"2921","MIR4693",0,0,0,0
"2922","MIR4745",2,3,1,1
"2923","MIR3689E",0,0,0,0
"2924","MIR4452",0,0,0,0
"2925","MIR4778",0,0,0,0
"2926","MIR4656",0,4,0,1
"2927","MIR4520-2",0,0,1,0
"2928","MIR4767",5,4,1,1
"2929","MIR4742",0,0,0,0
"2930","MIR4429",1,3,1,1
"2931","MIR4488",0,0,0,0
"2932","MIR4798",0,0,0,0
"2933","MIR4776-2",0,0,0,0
"2934","MIR4432",0,0,0,0
"2935","MIR4715",0,0,0,0
"2936","MIR548AD",0,0,0,0
"2937","MIR4446",0,0,0,0
"2938","MIR4442",32,31,53,33
"2939","MIR4494",0,0,0,0
"2940","MIR4635",0,1,0,1
"2941","MIR4479",2,3,0,1
"2942","MIR4423",0,0,0,0
"2943","MIR4685",1,1,3,0
"2944","MIR4751",84,63,63,42
"2945","MIR4470",0,0,0,0
"2946","MIR4447",0,0,0,0
"2947","MIR4698",0,0,0,0
"2948","MIR4517",8,16,8,11
"2949","MIR548AK",0,0,0,0
"2950","MIR4706",0,0,0,0
"2951","MIR3978",0,0,0,0
"2952","MIR378F",0,0,0,0
"2953","MIR4441",0,0,0,0
"2954","MIR1269B",0,0,0,0
"2955","MIR2392",0,0,0,0
"2956","MIR378E",0,0,0,0
"2957","MIR4435-1",0,0,0,0
"2958","MIR4683",3,1,1,1
"2959","CFAP418-AS1",2,0,5,2
"2960","TPTE2P5",127,107,93,59
"2961","NR1H3",330,288,513,301
"2962","DIO2-AS1",0,0,1,1
"2963","DNM3OS",0,0,0,0
"2964","MIR3155B",0,0,0,0
"2965","COX17",1301,1206,1064,603
"2966","PARTICL",113,108,115,63
"2967","LOC100630923",266,242,337,226
"2968","WDR87BP",0,0,0,0
"2969","FAM47E-STBD1",227,251,302,210
"2970","SPRY4-IT1",1,0,0,2
"2971","LINC00659",18,19,34,31
"2972","LINC01311",50,62,29,18
"2973","RAET1E-AS1",123,102,162,78
"2974","PYCARD-AS1",91,73,163,98
"2975","TIMM23B",215,215,201,139
"2976","SPATA8-AS1",0,0,0,0
"2977","LOC100652758",95,105,106,54
"2978","PRICKLE2-AS1",433,464,1360,910
"2979","LOC100652768",59,47,170,86
"2980","DSG2-AS1",55,75,54,34
"2981","NNT-AS1",347,320,403,251
"2982","LOC100652777",13,7,53,22
"2983","SNX29P1",15,11,17,15
"2984","GS1-24F4.2",0,0,0,0
"2985","KIAA2012",1,0,2,0
"2986","LOC100652833",0,0,0,0
"2987","CACNA1C-AS1",0,0,2,1
"2988","LINC01023",49,29,74,35
"2989","LINC00408",0,0,0,0
"2990","TMCO5B",0,0,0,0
"2991","LINC00539",5,6,7,6
"2992","LOC100652871",0,0,0,0
"2993","ALOX15P1",17,17,22,19
"2994","LINC00904",0,0,0,0
"2995","LINC01838",0,0,0,0
"2996","LINC02078",0,0,1,1
"2997","LOC100652931",0,0,0,0
"2998","LINC00702",0,0,0,0
"2999","LINC00706",0,0,0,0
"3000","LOC100652999",146,136,192,119
"3001","LOC100653133",1,0,0,0
"3002","MIR3147HG",0,1,1,0
"3003","CEP295NL",0,1,1,0
"3004","SCAMP2",2040,1963,2753,1784
"3005","SCAMP3",1419,1311,1469,989
"3006","IL18BP",173,150,170,127
"3007","ARHGAP22-IT1",0,0,0,0
"3008","POU6F2-AS2",19,23,35,23
"3009","RWDD2B",722,723,1029,707
"3010","CDH9",0,0,0,0
"3011","MUC12",0,0,3,2
"3012","DPP3",3382,3147,4388,2937
"3013","SNUPN",184,181,237,156
"3014","HUWE1",8269,8963,7599,8019
"3015","PCAT1",2,2,5,5
"3016","HIF1A-AS1",89,66,113,82
"3017","HIF1A-AS2",488,333,511,358
"3018","RCAN3AS",1,3,4,0
"3019","HTT-AS",0,0,0,1
"3020","PTPRU",1168,958,2603,1420
"3021","TSPAN32",0,1,1,1
"3022","KLHL7-DT",5,13,4,9
"3023","RBM5-AS1",65,55,86,53
"3024","TSSC4",848,759,752,516
"3025","ATP9A",3541,3179,5332,3244
"3026","CDH10",0,1,3,1
"3027","PDCD7",647,693,689,460
"3028","GPC6",621,538,765,491
"3029","LINC00501",0,0,0,0
"3030","MYZAP",150,129,158,115
"3031","USH1C",2,1,0,0
"3032","PQBP1",1667,1548,1439,917
"3033","LINC00506",0,1,1,1
"3034","MIR5197",0,0,0,0
"3035","MIR548AW",0,0,0,0
"3036","MIR5009",0,0,0,0
"3037","MIR3670-2",0,0,0,0
"3038","MIR5000",0,0,0,0
"3039","MIR5007",0,0,0,0
"3040","MIR5583-2",0,0,0,0
"3041","MIR5689",0,0,0,0
"3042","MIR4444-2",45,54,61,31
"3043","MIR5579",0,0,0,0
"3044","MIR5680",0,0,0,0
"3045","MIR5011",0,0,0,0
"3046","MIR5693",0,0,0,0
"3047","MIR5188",1,0,1,0
"3048","MIR5701-2",0,0,0,0
"3049","MIR5571",0,0,0,0
"3050","MIR5696",0,0,0,0
"3051","MIR4524B",0,0,0,0
"3052","MIR1295B",0,0,0,0
"3053","MIR5581",0,1,2,2
"3054","MIR5004",4,4,4,2
"3055","MIR5692B",0,0,0,0
"3056","MIR5100",0,0,0,1
"3057","MIR5691",0,0,0,0
"3058","MIR5695",0,1,0,1
"3059","MIR5692C2",0,0,0,0
"3060","MIR5585",0,0,0,0
"3061","MIR5687",0,0,0,0
"3062","MIR5582",0,0,0,0
"3063","MIR5002",0,0,0,0
"3064","MIR5093",0,0,0,0
"3065","MIR5091",0,0,0,1
"3066","MIR5698",0,0,0,0
"3067","MIR5583-1",0,0,0,0
"3068","MIR5006",2,5,8,5
"3069","MIR5705",0,0,0,0
"3070","MIR5587",10,5,13,3
"3071","MIR5003",0,0,0,0
"3072","MIR548AT",0,0,0,0
"3073","MIR5700",0,0,0,0
"3074","MIR5707",0,1,0,0
"3075","MIR4436B2",0,0,0,0
"3076","MIR5683",0,0,0,0
"3077","MIR548AR",0,0,0,0
"3078","MIR5186",0,0,0,0
"3079","MIR5001",4,6,4,3
"3080","MIR5692A2",0,0,0,0
"3081","MIR5092",0,0,0,0
"3082","MIR5704",0,0,0,0
"3083","MIR3680-2",1,0,0,0
"3084","MIR5572",6,8,10,5
"3085","MIR5682",0,0,0,0
"3086","MIR5087",0,2,1,1
"3087","MIR548AU",0,0,0,0
"3088","MIR5010",4,4,7,8
"3089","MIR4666B",0,0,0,0
"3090","MIR5690",0,0,0,0
"3091","MIR4999",0,0,0,0
"3092","MIR5191",0,0,0,0
"3093","MIR5194",0,0,0,0
"3094","MIR664B",1,1,1,1
"3095","MIR5702",0,0,0,0
"3096","MIR5588",0,0,0,0
"3097","MIR5697",0,0,0,1
"3098","MIR5708",0,0,0,0
"3099","MIR5189",0,0,0,0
"3100","MIR5681A",0,0,0,0
"3101","MIR5094",0,1,0,1
"3102","MIR5701-1",0,0,0,0
"3103","MIR4536-2",0,0,0,0
"3104","MIR5195",0,0,0,0
"3105","MIR548AX",0,0,0,0
"3106","MIR5694",0,0,0,0
"3107","MIR5591",0,0,0,0
"3108","MIR5692A1",0,0,0,0
"3109","MIR5089",0,0,0,0
"3110","MIR548AO",0,0,0,0
"3111","MIR5590",0,0,0,0
"3112","MIR5196",1,1,5,3
"3113","MIR5684",0,1,0,1
"3114","MIR5008",0,0,0,0
"3115","MIR5090",13,7,13,9
"3116","MIR5088",1,1,0,0
"3117","MIR5685",0,0,0,0
"3118","MIR5580",0,0,0,0
"3119","MIR5688",0,0,0,0
"3120","MIR548AQ",0,0,0,0
"3121","MIR5193",0,0,2,0
"3122","MIR5190",0,0,0,0
"3123","MIR5703",5,9,3,2
"3124","MIR5692C1",0,0,0,0
"3125","MIR548AV",0,0,0,0
"3126","MIR548AP",0,0,0,0
"3127","MIR5706",0,0,0,0
"3128","MIR5699",0,0,0,0
"3129","MIR5192",0,0,0,0
"3130","MIR5586",0,0,0,0
"3131","MIR5584",0,0,0,0
"3132","MIR5187",3,5,5,4
"3133","MIR5681B",0,0,0,0
"3134","MIR548AS",0,0,0,0
"3135","MIR5589",0,0,0,0
"3136","EDIL3",0,0,0,0
"3137","POTEH-AS1",0,0,0,0
"3138","CARS1-AS1",80,61,94,47
"3139","EGFLAM-AS4",0,0,0,0
"3140","NEGR1-IT1",0,0,0,0
"3141","ZRANB2-DT",0,1,2,0
"3142","NRG1-IT1",0,0,0,0
"3143","LINC00536",1,3,5,3
"3144","HEIH",173,166,266,151
"3145","HHLA1",0,0,0,0
"3146","CERS6-AS1",1201,1053,1118,653
"3147","FSBP",118,92,81,55
"3148","LINC00492",0,0,0,0
"3149","LINC00538",0,0,0,0
"3150","LINC00903",0,0,0,0
"3151","FTCD-AS1",0,0,0,0
"3152","LRRC3-DT",0,0,0,0
"3153","ZMYM4-AS1",25,37,43,19
"3154","ELMO1-AS1",0,0,0,1
"3155","RAI1-AS1",0,0,0,0
"3156","OCIAD1-AS1",19,12,14,11
"3157","P4HA2-AS1",35,40,73,44
"3158","GDNF-AS1",0,0,2,3
"3159","POU6F2-AS1",0,0,0,0
"3160","LINC00489",0,0,0,0
"3161","RPS6KA2-AS1",0,0,0,1
"3162","UFL1-AS1",28,17,51,30
"3163","RNA45SN5",7125,5732,13654,24051
"3164","CYP3A7-CYP3A51P",0,1,1,2
"3165","DOCK9-DT",13,9,18,11
"3166","LINC00554",0,0,0,0
"3167","LINC00557",0,0,0,0
"3168","LINC00561",0,0,0,0
"3169","LINC00564",0,0,0,0
"3170","LINC00566",4,4,5,4
"3171","PINK1-AS",441,425,739,476
"3172","LINC00562",0,1,2,2
"3173","PLUT",2,1,2,0
"3174","LINC00558",0,0,0,0
"3175","LINC00560",0,0,0,0
"3176","LINC00563",0,0,0,0
"3177","SWINGN",0,3,18,9
"3178","SCAANT1",25,23,16,9
"3179","LINC00572",2,0,7,0
"3180","ALDH1L1-AS2",1,0,0,0
"3181","TMEM265",205,183,462,308
"3182","NAALADL2-AS3",0,0,0,0
"3183","LINC00507",0,0,1,3
"3184","DIP2A-IT1",4,4,6,3
"3185","RB1-DT",1,0,3,1
"3186","UPK1A-AS1",3,5,1,3
"3187","CERT1",1721,1755,2670,1540
"3188","PTCHD1-AS",4,5,5,4
"3189","SRGAP2-AS1",1,0,2,0
"3190","SNORD116-30",0,0,0,0
"3191","SNORD115-46",0,0,0,0
"3192","LPP-AS1",0,0,0,0
"3193","NDP-AS1",0,0,0,0
"3194","NHS-AS1",0,0,0,0
"3195","SYP-AS1",1,0,3,0
"3196","ZFX-AS1",3,2,2,1
"3197","HLX-AS1",1,0,0,0
"3198","DLG3-AS1",5,5,16,7
"3199","DPYD-AS1",0,0,0,0
"3200","DPYD-AS2",0,0,0,0
"3201","MTOR-AS1",23,24,33,17
"3202","GRM7-AS1",0,0,0,0
"3203","LNX1-AS1",0,0,0,1
"3204","MYLK-AS2",0,0,0,0
"3205","OPA1-AS1",56,50,68,36
"3206","PHEX-AS1",0,0,0,0
"3207","PRKX-AS1",0,0,0,0
"3208","HLTF-AS1",47,35,32,16
"3209","VAV3-AS1",0,0,0,0
"3210","LMLN-AS1",5,4,5,7
"3211","NREP-AS1",0,0,0,1
"3212","IPO9-AS1",74,70,40,29
"3213","MLIP-AS1",0,0,0,0
"3214","SZT2-AS1",14,20,29,19
"3215","SNRK-AS1",116,107,119,89
"3216","LNX1-AS2",17,14,21,16
"3217","LINC00278",0,0,0,0
"3218","LINC00279",0,0,0,0
"3219","LINC00280",0,0,0,0
"3220","MED4-AS1",121,103,116,81
"3221","GPC5-AS1",0,0,0,0
"3222","GPC5-AS2",0,0,0,0
"3223","GPC6-AS1",0,0,0,0
"3224","GPC6-AS2",0,0,0,0
"3225","KCNC4-DT",0,0,0,0
"3226","CNTN4-AS1",0,0,0,0
"3227","CNTN4-AS2",0,0,0,0
"3228","RBMS3-AS1",0,0,0,0
"3229","RBMS3-AS3",0,0,0,0
"3230","RERG-AS1",0,0,0,0
"3231","ABCC5-AS1",0,0,1,0
"3232","MAGI1-AS1",0,1,0,0
"3233","CHRM3-AS1",0,0,0,0
"3234","MED14OS",29,28,34,14
"3235","FGF12-AS1",0,0,0,0
"3236","FGF12-AS2",2,6,9,6
"3237","GRM5-AS1",0,0,0,0
"3238","HCFC1-AS1",3,0,1,3
"3239","ITIH4-AS1",1,0,1,2
"3240","KCND3-AS1",0,0,0,0
"3241","KCNQ5-AS1",0,0,0,0
"3242","MEIS1-AS2",2,0,1,1
"3243","NCBP2-AS1",75,78,134,61
"3244","OXCT1-AS1",78,81,61,38
"3245","PPEF1-AS1",0,0,0,0
"3246","TTC3-AS1",47,58,70,48
"3247","VIPR1-AS1",5,4,10,2
"3248","NLGN1-AS1",0,0,0,0
"3249","XIRP2-AS1",0,0,0,0
"3250","NAV2-AS5",0,0,0,0
"3251","NAV2-AS2",14,12,102,43
"3252","SYNPR-AS1",0,0,0,0
"3253","EPN2-AS1",3,0,1,0
"3254","KLHL6-AS1",0,0,0,0
"3255","MAGI2-AS2",0,0,0,0
"3256","TPRG1-AS2",0,0,1,0
"3257","SGO1-AS1",118,125,10,9
"3258","CFAP44-AS1",2,5,3,2
"3259","AGBL5-AS1",1,0,4,0
"3260","PRRT3-AS1",25,26,56,36
"3261","UBXN7-AS1",8,16,14,8
"3262","PLCH1-AS2",1,0,0,2
"3263","CADM2-AS2",0,0,0,0
"3264","THOC7-AS1",4,6,3,7
"3265","MACC1-AS1",0,0,0,0
"3266","HM13-AS1",16,25,16,18
"3267","TPRG1-AS1",0,0,1,1
"3268","HHATL-AS1",0,0,1,1
"3269","LINC00499",0,0,0,0
"3270","DGUOK-AS1",247,209,208,120
"3271","LZTS1-AS1",0,0,0,0
"3272","LINC00534",1,0,2,1
"3273","JRKL-AS1",0,0,0,0
"3274","FALEC",3,3,6,6
"3275","LINC00570",0,2,2,2
"3276","NLGN4Y-AS1",0,0,0,0
"3277","COX10-DT",57,48,62,40
"3278","LINC00297",0,0,0,0
"3279","CLYBL-AS2",0,0,0,0
"3280","PCDH9-AS2",0,0,0,0
"3281","GRTP1-AS1",32,28,32,22
"3282","STK24-AS1",9,12,7,4
"3283","USP12-AS1",0,0,0,0
"3284","USP12-DT",0,0,0,0
"3285","FREM2-AS1",1,4,2,2
"3286","DLEU7-AS1",1,2,1,2
"3287","EIF1AX-AS1",3,1,3,0
"3288","LINC01840",0,0,1,0
"3289","FGF14-AS1",0,0,0,0
"3290","HTR2A-AS1",0,0,0,0
"3291","KCNAB1-AS2",0,0,1,1
"3292","KCNAB1-AS1",0,0,0,0
